image_path,class_name,class_idx,source,split
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-142.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-fingertips-134.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Penis-7.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-hand-149.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/lichen-simplex-chronicus-181.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-34.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-201.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05atopicKnee080105.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-chronic-32.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-21.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/Dyshidrosis-16.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-pustular-40.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-foot-25.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-pustular-69.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-closed-comedo-003.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-areola-7.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-cystic-16.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-140.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/5IMG002.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/11IMG009.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-penis-15.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-36.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-acute-2.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-86.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/stasis-dermatitis-136.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05atopic0411053.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05Eczema1006.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-3.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-112.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-47.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-cystic-43.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-cystic-10.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-foot-69.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05KeratosisPilar1.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-106.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08biteLine110105.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-chronic-38.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/stasis-dermatitis-15.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/rosacea-nose-7.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-197.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-cystic-37.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/KeratosisIMG006-GP3.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/nevus-comedonicus-1.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-subacute-60.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/emersion-foot-4.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-open-comedo-61.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-open-comedo-2.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05SexLinkedEchthyosis0223.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/9IMG002.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-161.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-asteatotic-33.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-foot-97.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-134.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05atopic1107055.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-subacute-100.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-94.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05AtopicFossa.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-17.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-foot-9.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/desquamation-9.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-chronic-16.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05AtopicWrist.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-acute-20.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/rosacea-steroid-4.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-penis-28.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-closed-comedo-32.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-59.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-cystic-25.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-excoriated-8.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-face-10.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-nummular-185.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-open-comedo-32.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/heels-dry-cracked-5.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-66.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05AtopicDerm0112043.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/stasis-dermatitis-19.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/lichen-simplex-chronicus-124.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08SebDermEar1.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05SexLinkedEchthyosis02236.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/rosacea-nose-5.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-subacute-72.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-68.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-subacute-56.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05xlinkedIcthyosis0823042.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-hand-180.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/rosacea-90.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rubra-pilaris-54.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05AtopicFeet1q.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Penis-9.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-76.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05AtopicDerm0419044.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/rosacea-82.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/rosacea-41.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-80.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/rosacea-nose-1.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-10.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05atopic0411055.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Spinulosa-1.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/heels-dry-cracked-10.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-79.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-86.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-asteatotic-31.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-pustular-generalized-22.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/lichen-simplex-chronicus-165.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-closed-comedo-24.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-asteatotic-44.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-98.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-cystic-118.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/hidradenitis-suppurativa-76.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-foot-50.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/heels-dry-cracked-3.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/16IMG009.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-foot-37.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/stasis-dermatitis-174.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-105.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-cystic-32.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-156.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05keratosisPilaris0508063.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-hand-103.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/hidradenitis-suppurativa-72.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/hyperhidrosis-2.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-115.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-114.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/perioral-dermatitis-50.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-open-comedo-21.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/neurotic-excoriations-65.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-trunk-generalized-23.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-fingertips-121.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/neurotic-excoriations-38.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05Atopic010203.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/pompholyx-35.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-penis-20.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-asteatotic-8.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/keratolysis-exfoliativa-45.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-2.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05keratosisPilaris080706.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/neurotic-excoriations-57.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Oral-1.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05Atopic12060423.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/lichen-simplex-chronicus-97.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-81.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-6.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-erythrodermic-12.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-cystic-34.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-mechanica-1.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/stasis-dermatitis-126.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-fingertips-105.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-palms-soles-189.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/14IMG001.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/stasis-dermatitis-16.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/minocycline-pigmentation-12.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/chapped-fissured-feet-24.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/psoriasis-scalp-104.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-leg-12.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/neurotic-excoriations-16.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Planus-Hypertrophic-19.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-asteatotic-6.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/pompholyx-29.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/8IMG006.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-147.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/chapped-fissured-feet-11.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-96.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Axillary-Granular-Parakeratosis-3.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-fingertips-20.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/rosacea-96.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-109.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/lichen-planus-130.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05child0612052.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-cystic-57.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-chronic-45.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05xlinkedIcthyosis0823045.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-pustular-38.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Pityriasis-Lichenoides-23.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/milia-18.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/hidradenitis-suppurativa-52.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-142.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Lichen-Sclerosus-Skin-12.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-143.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05KeratosisPilaris.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-95.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-hand-167.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/pompholyx-6.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-fingertips-28.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/08SebDermBrow.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Atopic Dermatitis Photos/05atopic0228051.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/pityriasis-rosea-181.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-closed-comedo-15.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-nummular-173.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-vulva-7.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/seborrheic-dermatitis-155.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Chronic-Plaque-168.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-nummular-86.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/heels-dry-cracked-11.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Hand-13.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/lichen-simplex-chronicus-140.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/pompholyx-15.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-hand-183.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-foot-98.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/perioral-dermatitis-92.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/perioral-dermatitis-47.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Guttate-121.jpg,건선,0,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-areola-17.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Acne and Rosacea Photos/acne-open-comedo-24.jpg,여드름,2,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Eczema Photos/eczema-histology-2.jpg,아토피피부염,1,dermnet,train
/Users/kyoe/skin_ai/data/dermnet/train/Psoriasis pictures Lichen Planus and related diseases/Psoriasis-Interferon-Injection-08230426.jpg,건선,0,dermnet,train
